gene_id,highly_variable
PCDHGB3,False
PCDHGA6,False
PCDHGA7,False
PCDHGA8,False
PCDHGA9,False
PCDHGB6,False
PCDHGA10,False
PCDHGB7,False
PCDHGA11,False
PCDHGA12,False
PCDHGC3,False
DIAPH1,True
AC008781.1,False
HDAC3,True
RELL2,False
FCHSD1,False
ARAP3,False
PCDH1,False
DELE1,False
PCDH12,False
AC005740.4,False
RNF14,False
GNPDA1,False
NDFIP1,False
SPRY4,False
ARHGAP26,False
NR3C1,False
AC016598.2,False
YIPF5,False
KCTD16,False
PRELID2,False
SH3RF2,False
PLAC8L1,False
LARS,False
AC091959.3,False
RBM27,False
TCERG1,False
PPP2R2B,False
DPYSL3,False
JAKMIP2-AS1,False
JAKMIP2,True
SPINK1,False
SCGB3A2,False
SPINK6,False
AC091948.1,False
SPINK9,False
FBXO38,False
AC114939.1,False
HTR4,False
ADRB2,False
SH3TC2,False
SH3TC2-DT,False
ABLIM3,False
AFAP1L1,False
GRPEL2,True
PCYOX1L,False
IL17B,False
CARMN,False
CSNK1A1,True
ARHGEF37,False
PPARGC1B,False
PDE6A,False
SLC26A2,False
TIGD6,False
HMGXB3,False
CSF1R,False
PDGFRB,False
CAMK2A,False
ARSI,False
TCOF1,False
CD74,True
RPS14,False
NDST1-AS1,False
NDST1,False
SYNPO,True
MYOZ3,False
RBM22,False
DCTN4,False
SMIM3,True
IRGM,False
ZNF300,False
GPX3,False
TNIP1,False
ANXA6,True
CCDC69,False
GM2A,False
SLC36A1,False
AC011337.1,False
AC011374.1,False
SPARC,True
AC011374.2,False
ATOX1,False
AC091982.3,False
G3BP1,False
FAM114A2,False
MFAP3,False
GALNT10,False
SAP30L,False
LARP1,False
FAXDC2,True
CNOT8,False
GEMIN5,False
MRPL22,False
KIF4B,False
SGCD,False
TIMD4,False
HAVCR2,False
MED7,False
ITK,False
CYFIP2,False
AC008676.1,False
ADAM19,False
SOX30,False
THG1L,False
LSM11,False
CLINT1,False
LINC02227,False
EBF1,False
RNF145,False
UBLCP1,False
ADRA1B,False
TTC1,True
PWWP2A,False
CCNJL,False
C1QTNF2,False
ZBED8,False
SLU7,False
PTTG1,True
MIR3142HG,False
ATP10B,False
GABRB2,False
AC113414.1,False
CCNG1,False
NUDCD2,True
HMMR,False
MAT2B,True
AC008637.1,False
WWC1,False
RARS,True
PANK3,True
SLIT3,False
AC011365.1,False
SPDL1,False
DOCK2,False
LCP2,False
KCNMB1,False
GABRP,False
RANBP17,False
NPM1,False
FGF18,False
FBXW11,False
STK10,False
UBTD2,False
SH3PXD2B,False
NEURL1B,False
DUSP1,True
ERGIC1,True
AC008429.1,False
AC008429.3,False
RPL26L1,True
ATP6V0E1,False
CREBRF,True
BNIP1,False
STC2,False
BOD1,False
LINC01863,False
LINC01484,False
LINC01485,False
CPEB4,False
C5orf47,False
NSG2,False
DRD1,False
SFXN1,True
HRH2,False
THOC3,False
FAM153B,False
AC139491.7,False
SIMC1,False
KIAA1191,False
ARL10,False
NOP16,True
HIGD2A,False
CLTB,False
FAF2,False
RNF44,False
CDHR2,False
GPRIN1,False
TSPAN17,False
HK3,False
UIMC1,False
ZNF346,False
FGFR4,False
NSD1,True
RAB24,True
MXD3,False
PRELID1,False
LMAN2,False
RGS14,False
SLC34A1,False
PFN3,False
F12,False
GRK6,False
PRR7-AS1,False
PRR7,False
DBN1,False
PDLIM7,False
DOK3,False
DDX41,True
FAM193B,False
AC139795.3,False
TMED9,False
B4GALT7,False
AC139795.2,False
FAM153A,False
AC106795.2,False
AC106795.5,False
FAM153C,False
RMND5B,False
NHP2,False
HNRNPAB,False
PHYKPL,False
COL23A1,False
CLK4,False
ZNF354A,True
ZNF354B,False
ZFP2,False
ZNF454,False
GRM6,False
ZNF879,False
ZNF354C,False
ADAMTS2,False
RUFY1,False
AC136604.2,False
HNRNPH1,True
AC136604.3,False
CANX,False
MAML1,False
LTC4S,False
MGAT4B,True
SQSTM1,False
MRNIP,False
AC008393.1,False
TBC1D9B,True
RNF130,False
MAPK9,False
AC008610.1,False
GFPT2,False
CNOT6,False
SCGB3A1,True
FLT4,False
MGAT1,False
LINC00847,False
ZFP62,False
BTNL8,False
BTNL3,False
BTNL9,False
AC008443.5,False
TRIM7,False
AC008443.6,False
TRIM41,False
RACK1,False
TRIM52,False
AC138035.1,False
DUSP22,False
IRF4,False
EXOC2,False
HUS1B,False
AL357054.4,False
FOXQ1,False
AL512329.2,False
FOXC1,False
GMDS,False
GMDS-DT,False
AL031768.1,False
MYLK4,False
WRNIP1,False
SERPINB1,True
SERPINB9P1,False
SERPINB9,False
SERPINB6,True
LINC01011,False
NQO2,False
AL133351.1,False
RIPK1,False
AL031963.3,False
BPHL,False
AL031963.1,False
TUBB2A,False
TUBB2B,False
PSMG4,False
SLC22A23,False
AL445309.1,False
PXDC1,False
AL391422.3,False
FAM50B,False
AL590004.4,False
PRPF4B,False
ECI2,False
LINC02533,False
CDYL,False
RPP40,True
AL359643.3,False
AL359643.2,False
PPP1R3G,True
LYRM4,True
FARS2,False
AL021328.1,False
AL136307.1,False
NRN1,False
F13A1,False
LY86-AS1,False
LY86,False
AL031123.2,False
RREB1,False
SSR1,False
AL139095.4,False
CAGE1,False
RIOK1,False
AL031058.1,False
DSP,False
SNRNP48,False
BMP6,False
TXNDC5,False
BLOC1S5,False
EEF1E1,False
SLC35B3,False
TFAP2A,False
AL138885.3,False
GCNT2,True
C6orf52,False
PAK1IP1,False
TMEM14C,False
AL024498.1,False
TMEM14B,False
MAK,False
AL357497.1,False
SYCP2L,False
ELOVL2,False
SMIM13,False
ERVFRD-1,False
NEDD9,False
TMEM170B,False
ADTRP,False
AL157373.1,False
AL157373.2,False
HIVEP1,False
EDN1,True
PHACTR1,False
AL008729.1,False
TBC1D7,False
AL008729.2,False
GFOD1,False
SIRT5,True
AL441883.1,False
NOL7,False
RANBP9,False
MCUR1,False
AL023583.1,False
RNF182,False
CD83,False
LINC01108,False
AL136162.1,False
JARID2,False
JARID2-AS1,False
DTNBP1,False
MYLIP,False
GMPR,True
AL009031.1,False
ATXN1,False
AL137003.1,False
AL137003.2,False
STMND1,False
RBM24,False
CAP2,False
FAM8A1,False
NUP153,False
AL138724.1,False
KIF13A,False
NHLRC1,False
TPMT,False
KDM1B,False
DEK,True
RNF144B,False
ID4,False
MBOAT1,False
E2F3,False
CDKAL1,False
SOX4,True
CASC15,False
DCDC2,False
MRS2,False
GPLD1,False
ALDH5A1,False
KIAA0319,False
TDP2,False
ACOT13,False
AL031775.1,False
C6orf62,False
AL031775.2,False
AL133264.2,False
GMNN,False
RIPOR2,False
CARMIL1,False
SCGN,True
SLC17A4,False
SLC17A1,False
SLC17A3,True
SLC17A2,False
TRIM38,False
U91328.1,False
U91328.3,False
HIST1H1A,False
HIST1H3A,False
HIST1H4A,False
HIST1H4B,False
HIST1H3B,False
HIST1H2AB,False
HIST1H2BB,False
HIST1H3C,False
HIST1H1C,False
HFE,True
HIST1H4C,False
HIST1H2BC,True
HIST1H2AC,False
HIST1H1E,False
HIST1H2BD,False
AL353759.1,False
HIST1H2BE,False
HIST1H4D,False
AL031777.3,False
HIST1H2BF,False
HIST1H4E,False
HIST1H2BG,False
HIST1H2AE,False
HIST1H3E,False
HIST1H1D,False
HIST1H4F,False
HIST1H3F,False
HIST1H2BH,False
HIST1H3G,False
HIST1H2BI,False
HIST1H4H,True
BTN3A2,False
BTN2A2,False
BTN3A1,False
BTN3A3,False
BTN2A1,False
HCG11,False
HMGN4,False
AL121936.1,False
ABT1,False
AL513548.3,False
ZNF322,True
AL513548.1,False
LINC00240,True
AL133255.1,False
AL021807.1,False
HIST1H2BJ,True
HIST1H2AG,False
HIST1H4I,False
HIST1H2BK,False
HIST1H2AH,False
ZNF391,False
AL031118.1,False
ZNF184,False
AL009179.1,False
HIST1H2BL,False
HIST1H2AI,False
HIST1H3H,False
HIST1H2BM,False
HIST1H4J,False
HIST1H2BN,False
HIST1H2AK,False
HIST1H2AL,False
HIST1H1B,False
HIST1H3I,False
HIST1H3J,False
HIST1H2AM,False
HIST1H2BO,False
OR2B6,False
AL121944.1,False
ZNF165,False
ZSCAN16-AS1,False
ZSCAN16,True
AL358933.1,False
ZKSCAN8,False
ZSCAN9,True
ZKSCAN4,False
NKAPL,False
ZSCAN26,True
PGBD1,False
ZSCAN31,False
ZKSCAN3,False
ZSCAN12,False
ZSCAN23,False
ZBED9,False
HCG14,False
TRIM27,False
HCG15,False
ZNF311,False
AL645937.4,False
UBD,False
GABBR1,False
ZFP57,False
HLA-F,False
HLA-G,False
AL645929.2,False
HLA-A,True
ZNRD1,True
PPP1R11,False
TRIM31,False
TRIM10,True
TRIM15,False
TRIM26,False
HCG17,False
HCG18,False
TRIM39,False
RPP21,False
HLA-E,True
LINC02569,False
GNL1,False
PRR3,False
ABCF1,False
PPP1R10,False
MRPS18B,True
ATAT1,False
C6orf136,False
DHX16,False
PPP1R18,False
NRM,False
MDC1,False
TUBB,True
AL662797.1,False
FLOT1,False
IER3-AS1,False
IER3,False
LINC00243,False
DDR1-DT,False
DDR1,False
GTF2H4,False
VARS2,False
SFTA2,False
MUCL3,False
PSORS1C1,False
CCHCR1,False
TCF19,False
POU5F1,False
AL662844.4,False
HCG27,False
HLA-C,True
HLA-B,False
AL645933.2,False
MICA,False
MICB,False
DDX39B,False
DDX39B-AS1,False
ATP6V1G2,False
NFKBIL1,False
LTA,False
TNF,False
LTB,False
LST1,False
NCR3,False
AIF1,False
PRRC2A,False
BAG6,False
APOM,False
C6orf47,False
GPANK1,False
CSNK2B,False
LY6G5B,False
LY6G5C,False
ABHD16A,False
LY6G6F,False
MPIG6B,False
DDAH2,False
CLIC1,True
MSH5,False
SAPCD1-AS1,False
VWA7,False
VARS,False
LSM2,True
HSPA1L,False
HSPA1A,False
HSPA1B,False
C6orf48,True
NEU1,True
SLC44A4,False
EHMT2,False
C2,False
ZBTB12,False
C2-AS1,False
CFB,False
NELFE,False
SKIV2L,False
DXO,False
STK19,False
C4A,False
C4B,False
CYP21A2,False
TNXB,False
ATF6B,False
FKBPL,False
PRRT1,False
AL662884.4,False
PPT2,False
PPT2-EGFL8,False
EGFL8,False
AGPAT1,False
RNF5,True
AGER,False
PBX2,False
GPSM3,False
NOTCH4,False
AL662796.1,False
HLA-DRA,True
HLA-DRB5,True
HLA-DRB1,False
HLA-DQA1,False
HLA-DQB1,False
HLA-DOB,False
TAP2,False
PSMB8,False
PSMB8-AS1,True
PSMB9,False
TAP1,False
HLA-DMB,False
HLA-DMA,False
BRD2,False
HLA-DOA,False
HLA-DPA1,False
HLA-DPB1,False
COL11A2,False
RXRB,False
SLC39A7,False
HSD17B8,False
RING1,False
AL645940.1,False
HCG25,False
VPS52,False
RPS18,False
B3GALT4,False
WDR46,False
PFDN6,False
RGL2,False
TAPBP,False
ZBTB22,False
DAXX,False
KIFC1,False
PHF1,False
CUTA,True
SYNGAP1,False
SYNGAP1-AS1,False
ZBTB9,False
BAK1,False
ITPR3,False
UQCC2,False
IP6K3,False
LEMD2,False
AL138889.1,False
HMGA1,False
SMIM29,False
NUDT3,False
RPS10,False
SPDEF,False
C6orf106,False
AL451165.2,True
SNRPC,False
UHRF1BP1,False
TAF11,False
ANKS1A,False
TCP11,False
SCUBE3,False
Z97832.2,False
ZNF76,False
DEF6,True
PPARD,False
FANCE,False
RPL10A,False
TEAD3,False
FKBP5,False
ARMC12,False
SRPK1,False
SLC26A8,False
MAPK14,True
MAPK13,False
Z84485.1,False
BRPF3,False
ETV7,False
PXT1,False
KCTD20,False
STK38,False
SRSF3,False
CDKN1A,False
CPNE5,False
PPIL1,False
C6orf89,False
PI16,False
MTCH1,False
FGD2,False
PIM1,False
TMEM217,False
TBC1D22B,False
RNF8,False
CMTR1,False
CCDC167,True
MDGA1,False
ZFAND3,False
BTBD9,False
GLO1,False
DNAH8,False
SAYSD1,False
KCNK5,False
KCNK17,False
KIF6,False
DAAM2,False
AL590999.1,False
MOCS1,True
LRFN2,False
UNC5CL,False
OARD1,False
TSPO2,False
NFYA,False
TREML1,False
TREM2,False
TREM1,False
FOXP4-AS1,False
FOXP4,False
TFEB,False
PGC,False
FRS3,False
AL365205.1,False
USP49,False
MED20,False
BYSL,False
CCND3,False
TAF8,False
AL512274.1,False
C6orf132,False
MRPS10,True
TRERF1,False
UBR2,False
TBCC,True
BICRAL,False
RPL7L1,True
C6orf226,False
PTCRA,False
CNPY3,True
AL035587.1,False
GNMT,True
PEX6,False
PPP2R5D,False
MEA1,True
KLHDC3,False
RRP36,False
AL136304.1,False
CUL7,False
KLC4,False
MRPL2,True
PTK7,False
SRF,True
CUL9,False
DNPH1,False
TTBK1,False
SLC22A7,False
CRIP3,False
ZNF318,False
ABCC10,False
TJAP1,False
LRRC73,False
POLR1C,False
YIPF3,False
AL355802.2,False
XPO5,False
POLH,False
GTPBP2,False
MAD2L1BP,True
RSPH9,False
MRPS18A,False
VEGFA,False
AL136131.3,False
MRPL14,False
TMEM63B,True
CAPN11,False
SLC29A1,False
HSP90AB1,False
SLC35B2,False
NFKBIE,False
TCTE1,False
AARS2,False
CDC5L,True
SUPT3H,False
RUNX2,False
AL096865.1,False
CLIC5,False
AL035701.1,False
ENPP4,False
ENPP5,False
RCAN2,False
CYP39A1,True
SLC25A27,False
TDRD6,False
PLA2G7,False
ADGRF5,False
ADGRF1,False
TNFRSF21,False
AL355353.1,False
CD2AP,True
MUT,False
CENPQ,False
C6orf141,False
RHAG,False
CRISP2,False
CRISP3,False
AL138826.1,False
PKHD1,False
MCM3,False
PAQR8,False
EFHC1,False
TRAM2,False
TRAM2-AS1,False
TMEM14A,False
GSTA2,True
GSTA1,False
GSTA4,False
ICK,False
FBXO9,False
ELOVL5,True
AL034374.1,False
GCLC,True
AL033397.2,False
AL033397.1,False
LINC01564,False
KLHL31,False
LRRC1,False
MLIP,True
MLIP-AS1,False
FAM83B,False
HMGCLL1,False
BMP5,False
COL21A1,False
DST,False
KIAA1586,False
ZNF451,False
ZNF451-AS1,False
BAG2,False
RAB23,False
PRIM2,False
AL021368.3,False
AL021368.1,False
AL021368.2,False
AL445250.1,False
LGSN,False
PTP4A1,False
AL135905.1,False
PHF3,True
EYS,False
AL354719.2,False
AL391807.1,False
LMBRD1,False
COL19A1,False
COL9A1,False
AL365226.1,False
FAM135A,False
SDHAF4,False
AL583856.2,False
SMAP1,False
B3GAT2,False
OGFRL1,False
LINC00472,False
RIMS1,False
KCNQ5,False
KHDC1L,False
KHDC1,False
AC019205.1,False
OOEP,False
DDX43,False
CGAS,False
MTO1,False
EEF1A1,False
AL121972.1,False
SLC17A5,False
AL590428.1,False
CD109,False
COL12A1,False
COX7A2,False
TMEM30A,False
AL080250.1,False
FILIP1,False
SENP6,False
MYO6,True
AL590426.2,False
MEI4,False
IRAK1BP1,False
PHIP,False
HMGN3,False
HMGN3-AS1,False
LCA5,False
SH3BGRL2,False
LINC01621,False
ELOVL4,False
TTK,False
BCKDHB,False
AL359715.3,False
AL359715.1,True
AL359715.2,False
TENT5A,False
LINC02542,False
IBTK,True
TPBG,False
UBE3D,False
DOPEY1,False
PGM3,False
RWDD2A,False
ME1,False
PRSS35,False
CYB5R4,False
CEP162,False
TBX18,False
LINC02535,False
NT5E,False
SNX14,False
SYNCRIP,False
AL139274.2,False
ZNF292,False
SMIM8,True
C6orf163,False
CFAP206,False
AL049697.1,False
SLC35A1,False
RARS2,False
ORC3,False
AKIRIN2,False
CNR1,False
RNGTT,False
AL353135.1,False
PNRC1,False
SRSF12,False
PM20D2,False
UBE2J1,False
RRAGD,False
ANKRD6,False
LYRM2,False
MDN1,True
CASP8AP2,True
BACH2,False
MAP3K7,False
MANEA-DT,False
MANEA,False
UFL1,False
NDUFAF4,False
KLHL32,False
MMS22L,False
AL589826.2,False
FBXL4,False
FAXC,False
COQ3,False
PNISR,False
AL513550.1,False
USP45,False
TSTD3,False
CCNC,False
SIM1,False
ASCC3,True
AL133338.1,False
GRIK2,False
HACE1,False
BVES,False
AL133406.3,False
PREP,False
ATG5,False
PRDM1,False
CRYBG1,False
RTN4IP1,True
QRSL1,False
LINC02526,False
LINC02532,True
CD24,False
C6orf203,False
BEND3,False
PDSS2,True
SOBP,False
SCML4,False
SEC63,True
AL024507.2,False
Z98200.1,False
OSTM1,False
SNX3,False
AFG1L,False
FOXO3,False
LINC00222,False
ARMC2,False
SESN1,True
AL390208.1,False
CEP57L1,False
CD164,False
AL359711.2,False
PPIL6,False
SMPD2,False
MICAL1,False
ZBTB24,False
AL109947.1,False
AK9,False
FIG4,False
AL512303.1,False
WASF1,False
CDC40,True
METTL24,False
DDO,False
SLC22A16,False
CDK19,False
AMD1,False
GTF3C6,False
RPF2,False
SLC16A10,True
MFSD4B,False
AL080317.1,False
AL080317.2,False
REV3L,False
AL080317.3,False
TRAF3IP2-AS1,False
TRAF3IP2,False
Z97989.1,False
FYN,True
TUBE1,False
FAM229B,False
LAMA4,False
Z99289.1,True
Z99289.2,False
Z99289.3,False
AL365214.2,False
RFPL4B,False
MARCKS,False
LINC01268,False
FO393415.1,False
HDAC2,False
HDAC2-AS2,False
FRK,False
NT5DC1,True
TSPYL4,False
DSE,False
TSPYL1,False
CALHM6,False
TRAPPC3L,False
CALHM5,False
RWDD1,False
RSPH4A,False
ZUP1,False
KPNA5,False
FAM162B,False
DCBLD1,False
GOPC,False
NUS1,False
CEP85L,False
MCM9,False
ASF1A,False
FAM184A,False
MAN1A1,False
TBC1D32,False
GJA1,False
HSF2,False
SERINC1,False
PKIB,False
SMPDL3A,True
NKAIN2,False
RNF217-AS1,False
RNF217,False
TPD52L1,True
HDDC2,False
AL365259.1,False
HEY2,True
NCOA7,False
NCOA7-AS1,False
HINT3,False
TRMT11,False
AC020559.1,False
CENPW,False
RSPO3,False
RNF146,True
ECHDC1,False
AL096711.2,False
KIAA0408,False
C6orf58,False
THEMIS,False
PTPRK,False
LAMA2,False
ARHGAP18,False
TMEM244,False
L3MBTL3,False
AL355581.1,False
SAMD3,False
SMLR1,True
EPB41L2,False
AKAP7,False
ARG1,False
MED23,False
ENPP3,False
ENPP1,False
CTGF,True
MOXD1,False
STX7,False
VNN1,False
VNN3,False
VNN2,False
SLC18B1,False
RPS12,False
EYA4,False
TCF21,False
TBPL1,True
SLC2A12,False
SGK1,False
AL078590.3,False
ALDH8A1,False
HBS1L,False
MYB,False
AHI1,False
LINC00271,False
PDE7B,False
AL138828.1,False
MTFR2,False
BCLAF1,True
AL023284.4,False
MAP7,False
AL024508.2,False
MAP3K5,False
PEX7,True
IL20RA,False
IFNGR1,False
AL357060.1,False
TNFAIP3,False
PERP,False
ARFGEF3,False
SMIM28,False
HEBP2,False
NHSL1,False
AL590617.2,False
GVQW2,False
CCDC28A,False
ECT2L,False
REPS1,False
ABRACL,False
HECA,False
TXLNB,False
AL158850.1,True
CITED2,False
LINC01625,False
AL035446.1,False
VTA1,False
AL360007.1,False
ADGRG6,False
HIVEP2,False
AL355304.1,False
LINC01277,False
AL023581.2,False
AIG1,False
ADAT2,False
PEX3,False
FUCA2,False
PHACTR2,False
LTV1,True
PLAGL1,False
SF3B5,True
STX11,False
UTRN,False
EPM2A,False
AL023806.1,False
FBXO30,False
AL356599.1,False
SHPRH,False
RAB32,True
STXBP5-AS1,False
LUADT1,False
STXBP5,False
SAMD5,False
AL033504.1,False
SASH1,False
UST,False
TAB2,False
SUMO4,False
ZC3H12D,False
PPIL4,False
GINM1,True
AL078581.1,False
KATNA1,False
LATS1,False
AL358852.1,False
NUP43,False
PCMT1,False
AL355312.2,False
LRP11,False
AL355312.3,False
RAET1E,False
ULBP2,False
IYD,False
PLEKHG1,False
MTHFD1L,False
AKAP12,False
ZBTB2,False
RMND1,False
ARMT1,False
CCDC170,False
ESR1,True
SYNE1,False
MYCT1,True
VIP,False
FBXO5,False
AL080276.2,False
MTRF1L,True
RGS17,False
AL590867.1,False
OPRM1,False
IPCEF1,True
CNKSR3,False
SCAF8,False
TIAM2,False
AL596202.1,False
TFB1M,False
AL355297.3,False
AL355297.4,False
ARID1B,True
TMEM242,False
AL390955.2,False
ZDHHC14,False
SNX9,False
SYNJ2,False
SERAC1,False
GTF2H5,True
TULP4,False
TMEM181,False
DYNLT1,True
SYTL3,False
EZR,False
C6orf99,False
RSPH3,False
AL035530.2,False
TAGAP,False
AL078604.2,False
SOD2,True
WTAP,False
SOD2-OT1,False
ACAT2,True
TCP1,True
MRPL18,False
PNLDC1,False
MAS1,False
IGF2R,False
SLC22A1,False
SLC22A2,False
SLC22A3,False
LPA,False
AL109933.1,False
PLG,False
AL139393.2,False
MAP3K4,False
AGPAT4,False
PRKN,False
PACRG,False
CAHM,False
QKI,False
PDE10A,False
PRR18,False
SFT2D1,False
MPC1,False
AL022069.1,False
RPS6KA2,False
AL159163.1,False
RNASET2,False
Z94721.1,False
FGFR1OP,False
CCR6,False
AL353747.3,False
UNC93A,False
LINC02538,False
LINC01558,False
AL009178.2,False
AL009178.3,False
AFDN-DT,False
AFDN,False
KIF25,False
FRMD1,False
AL606970.3,False
DACT2,False
SMOC2,False
THBS2,False
AL009176.1,False
WDR27,False
C6orf120,False
PHF10,False
AL354892.2,False
TCTE3,False
ERMARD,False
LINC00242,False
LINC00574,False
AL596442.2,False
DLL1,False
FAM120B,False
AL078605.1,False
PSMB1,False
TBP,False
PDCD2,True
AL731661.1,False
AC093627.5,False
AC093627.4,False
FAM20C,False
PDGFA,False
AC147651.1,True
PRKAR1B,False
AC147651.4,False
DNAAF5,False
SUN1,True
GET4,False
AC073957.3,False
ADAP1,False
COX19,False
C7orf50,False
GPR146,False
AC073957.2,False
AC091729.2,False
GPER1,False
ZFAND2A,True
AC091729.3,False
MICALL2,False
AC102953.2,False
INTS1,False
MAFK,False
TMEM184A,False
PSMG3,False
PSMG3-AS1,False
ELFN1,False
ELFN1-AS1,False
MAD1L1,True
MRM2,True
NUDT1,False
SNX8,False
EIF3B,True
CHST12,True
LFNG,False
BRAT1,False
IQCE,False
TTYH3,False
AMZ1,False
GNA12,False
CARD11,False
SDK1,False
AC017000.1,False
FOXK1,False
AP5Z1,False
RADIL,False
RBAK-RBAKDN,False
RBAK,False
WIPI2,False
SLC29A4,False
TNRC18,False
AC092171.4,False
AC092171.3,False
AC092171.5,False
FBXL18,False
ACTB,False
AC006483.2,False
FSCN1,False
RNF216,False
OCM,False
CCZ1,False
RSPH10B,False
PMS2,False
AIMP2,True
EIF2AK1,True
USP42,False
CYTH3,False
FAM220A,False
RAC1,False
DAGLB,False
KDELR2,False
ZDHHC4,False
C7orf26,False
ZNF853,False
ZNF316,False
AC073343.2,False
ZNF12,False
CCZ1B,False
C1GALT1,False
COL28A1,False
AC004982.1,False
AC004982.2,False
MIOS,False
AC004948.1,False
RPA3,False
UMAD1,False
AC006042.4,False
GLCCI1,False
ICA1,False
AC007009.1,False
NDUFA4,False
AC007029.1,False
PHF14,False
THSD7A,False
AC004160.2,False
TMEM106B,False
VWDE,False
AC013470.2,False
SCIN,False
ARL4A,False
AC011287.1,False
ETV1,False
DGKB,False
AGMO,False
ISPD,False
AC005014.3,False
AC005014.2,False
ANKMY2,False
BZW2,False
TSPAN13,True
AGR2,False
AGR3,False
AHR,False
AC073332.1,False
AC019117.1,False
SNX13,False
HDAC9,False
TWIST1,False
TWISTNB,True
MACC1,False
AC004130.1,False
ITGB8,False
ABCB5,False
SP4,False
DNAH11,False
CDCA7L,False
RAPGEF5,False
IL6,False
TOMM7,False
FAM126A,False
KLHL7-DT,False
KLHL7,True
NUPL2,False
AC005082.1,False
GPNMB,False
MALSU1,True
IGF2BP3,False
TRA2A,False
CCDC126,False
FAM221A,False
STK31,False
MPP6,False
GSDME,False
OSBPL3,False
CYCS,True
C7orf31,False
AC010719.1,False
NFE2L3,False
AC004520.1,False
HNRNPA2B1,False
CBX3,True
SNX10,False
AC004540.2,False
AC004540.1,False
SKAP2,False
HOXA1,False
HOTAIRM1,False
HOXA2,False
HOXA3,False
HOXA-AS2,False
HOXA4,False
HOXA5,False
HOXA7,False
HOXA9,False
HOXA10,False
HOTTIP,False
HIBADH,False
AC005091.1,False
TAX1BP1,False
JAZF1,False
CREB5,False
TRIL,False
AC005162.3,False
CPVL,False
AC004593.3,False
CHN2,False
AC004593.1,False
PRR15,False
WIPF3,False
SCRN1,False
FKBP14,False
PLEKHA8,False
MTURN,False
ZNRF2,False
LINC01176,False
NOD1,False
AC006027.1,False
GGCT,True
AC005154.6,False
GARS,False
INMT,False
MINDY4,False
AQP1,False
GHRHR,False
LSM5,False
AVL9,False
AC018645.2,False
LINC00997,False
AC018648.1,False
KBTBD2,False
FKBP9,False
NT5C3A,False
RP9,False
BBS9,False
AC008080.1,True
BMPER,False
DPY19L1,False
HERPUD2,True
AC018647.2,False
AC018647.1,False
SEPT7-AS1,False
SEPT7,False
EEPD1,False
AC006960.3,False
KIAA0895,False
ANLN,False
AOAH,False
AC007349.4,False
ELMO1,False
GPR141,False
EPDR1,False
NME8,False
STARD3NL,True
TRGC2,False
TRGC1,False
TRGV10,False
TRGV9,False
AC006033.2,False
TRG-AS1,False
TRGV5,False
TRGV4,False
TRGV2,False
AMPH,False
VPS41,False
POU6F2,False
POU6F2-AS1,False
YAE1D1,False
RALA,False
LINC00265,False
AC072061.1,False
CDK13,False
MPLKIP,False
SUGCT,False
INHBA,False
INHBA-AS1,False
C7orf25,False
PSMA2,False
MRPL32,False
HECW1,False
STK17A,True
COA1,True
BLVRA,False
MRPS24,False
URGCP,False
UBE2D4,False
SPDYE1,False
AC004951.1,True
LINC00957,False
DBNL,False
PGAM2,False
POLM,False
AEBP1,False
POLD2,False
GCK,False
YKT6,False
CAMK2B,False
NUDCD3,True
NPC1L1,False
DDX56,False
TMED4,False
OGDH,False
ZMIZ2,False
PPIA,False
H2AFV,False
LINC01952,False
PURB,False
AC004854.2,False
MYO1G,False
SNHG15,False
CCM2,False
TBRG4,True
RAMP3,True
ADCY1,True
IGFBP1,False
IGFBP3,False
AC073115.1,False
TNS3,False
LINC01447,False
HUS1,True
PKD1L1,False
UPP1,True
ABCA13,False
IKZF1,False
FIGNL1,False
DDC,False
GRB10,False
COBL,False
SEC61G,False
EGFR,False
EGFR-AS1,False
LANCL2,False
VOPP1,True
ZNF713,False
NIPSNAP2,False
MRPS17,False
PSPH,False
CCT6A,False
SUMF2,True
PHKG1,False
CHCHD2,False
AC118758.3,False
AC237221.1,False
ZNF716,False
ZNF736,False
ZNF680,False
ZNF107,False
ZNF138,False
ZNF273,False
AC073349.1,False
ZNF117,False
ERV3-1,False
ZNF92,False
VKORC1L1,True
GUSB,True
ASL,False
CRCP,False
TPST1,False
AC008267.5,True
KCTD7,False
RABGEF1,False
AC027644.3,False
AC073335.2,False
TMEM248,False
SBDS,False
TYW1,False
AC006480.2,False
LINC01372,False
AC005482.1,False
AC006012.1,False
AUTS2,False
CALN1,False
TYW1B,False
POM121,False
AC211476.2,False
NSUN5,False
TRIM50,False
FKBP6,False
FZD9,False
BAZ1B,True
BCL7B,False
TBL2,False
MLXIPL,False
VPS37D,False
DNAJC30,False
BUD23,True
STX1A,False
ABHD11,False
CLDN3,False
CLDN4,False
METTL27,False
ELN,True
LIMK1,False
EIF4H,False
LAT2,False
RFC2,False
CLIP2,False
GTF2IRD1,False
GTF2I,True
NCF1,False
GTF2IRD2,False
CASTOR2,False
RCC1L,False
GTF2IRD2B,False
AC211486.5,False
TRIM73,False
POM121C,False
SPDYE5,False
HIP1,False
RHBDD2,False
POR,False
TMEM120A,False
STYXL1,True
MDH2,False
HSPB1,False
YWHAG,False
SSC4D,False
ZP3,False
DTX2,False
UPK3B,False
SPDYE16,False
POMZP3,False
CCDC146,False
FGL2,False
GSAP,True
AC004921.1,False
